,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S10-28388_,,,,,,,,,,,,M-S10-28388_1,,,,,,,,,,,,M-S10-28388_2,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,8,1,1080,483,603,1,1,1,1080,483,0,,2,3,1224,2325,222,3,1,1,1224,2325,0,,1,3,2619,2061,243,3,1,1,2619,2061,0
,8,1,1110,432,1329,1,1,1,1110,432,0,,2,3,1233,2439,220,3,1,1,1233,2439,0,,1,3,2616,2022,242,3,1,1,2616,2022,0
,8,1,1299,432,753,1,1,1,1299,432,0,,2,3,1047,2400,220,3,1,1,1047,2400,0,,1,3,2808,2070,234,3,1,1,2808,2070,0
,8,1,1263,633,919,1,1,1,1263,633,0,,2,3,2040,2367,213,3,1,1,2040,2367,0,,1,3,2802,2115,250,3,1,1,2802,2115,0
,8,1,996,687,1099,1,1,1,996,687,0,,2,3,573,2280,243,3,1,1,573,2280,0,,1,3,2511,2007,227,3,1,1,2511,2007,0
,8,1,630,204,839,1,1,1,630,204,0,,2,3,255,2265,220,3,1,1,255,2265,0,,1,3,2613,2184,224,3,1,1,2613,2184,0
,8,1,3375,483,1698,1,1,1,3375,483,0,,2,3,603,36,228,3,1,1,603,36,0,,1,3,2724,2226,243,3,1,1,2724,2226,0
,8,1,3057,249,996,1,1,1,3057,249,0,,2,3,1215,744,204,3,1,1,1215,744,0,,1,3,2835,2214,242,3,1,1,2835,2214,0
,1,3,264,777,240,3,1,1,264,777,0,,2,3,1476,678,210,3,1,1,1476,678,0,,1,3,2808,2259,233,3,1,1,2808,2259,0
,1,3,258,819,247,3,1,1,258,819,0,,2,3,1992,273,219,3,1,1,1992,273,0,,1,3,2613,2652,229,3,1,1,2613,2652,0
,1,3,516,888,235,3,1,1,516,888,0,,3,3,2922,2739,240,3,1,1,2922,2739,0,,1,3,2601,2697,225,3,1,1,2601,2697,0
,1,3,606,888,230,3,1,1,606,888,0,,3,3,2931,2673,238,3,1,1,2931,2673,0,,1,3,2517,2688,229,3,1,1,2517,2688,0
,1,3,627,840,238,3,1,1,627,840,0,,3,3,2880,2754,243,3,1,1,2880,2754,0,,1,3,2376,2652,240,3,1,1,2376,2652,0
,1,3,606,1077,230,3,1,1,606,1077,0,,3,3,2982,2748,233,3,1,1,2982,2748,0,,1,3,2133,2334,230,3,1,1,2133,2334,0
,1,3,375,1101,222,3,1,1,375,1101,0,,3,3,3051,2739,232,3,1,1,3051,2739,0,,1,3,1956,2490,235,3,1,1,1956,2490,0
,1,3,186,1218,219,3,1,1,186,1218,0,,3,3,2808,2568,236,3,1,1,2808,2568,0,,1,3,1779,2511,239,3,1,1,1779,2511,0
,1,3,396,1311,223,3,1,1,396,1311,0,,3,3,2733,2490,255,3,1,1,2733,2490,0,,1,3,2628,2367,233,3,1,1,2628,2367,0
,1,3,354,1479,233,3,1,1,354,1479,0,,3,3,2799,2490,239,3,1,1,2799,2490,0,,1,3,2622,2505,234,3,1,1,2622,2505,0
,1,3,201,1815,230,3,1,1,201,1815,0,,3,3,2634,2487,258,3,1,1,2634,2487,0,,1,3,2580,2700,223,3,1,1,2580,2700,0
,1,3,414,1707,234,3,1,1,414,1707,0,,3,3,2700,2583,232,3,1,1,2700,2583,0,,1,3,2580,2103,242,3,1,1,2580,2103,0
,1,3,621,219,237,3,1,1,621,219,0,,3,3,2727,2628,248,3,1,1,2727,2628,0,,1,3,2619,2073,250,3,1,1,2619,2073,0
,1,3,273,921,233,3,1,1,273,921,0,,3,3,2751,2685,234,3,1,1,2751,2685,0,,1,3,2739,2040,228,3,1,1,2739,2040,0
,1,3,144,639,236,3,1,1,144,639,0,,3,3,2571,2379,255,3,1,1,2571,2379,0,,1,3,2805,1500,249,3,1,1,2805,1500,0
,1,3,156,588,246,3,1,1,156,588,0,,3,3,2436,2337,242,3,1,1,2436,2337,0,,1,3,2769,1428,240,3,1,1,2769,1428,0
,1,3,159,285,241,3,1,1,159,285,0,,3,3,2412,2277,264,3,1,1,2412,2277,0,,1,3,1200,2517,225,3,1,1,1200,2517,0
,1,3,417,999,240,3,1,1,417,999,0,,3,3,2391,2181,248,3,1,1,2391,2181,0,,1,3,531,2211,239,3,1,1,531,2211,0
,1,3,447,930,250,3,1,1,447,930,0,,3,3,2361,2109,237,3,1,1,2361,2109,0,,1,3,2673,1656,244,3,1,1,2673,1656,0
,1,3,99,1560,267,3,1,1,99,1560,0,,3,3,2343,2070,245,3,1,1,2343,2070,0,,1,3,2583,2403,243,3,1,1,2583,2403,0
,1,3,465,2286,231,3,1,1,465,2286,0,,3,3,2247,2040,226,3,1,1,2247,2040,0,,1,3,2595,2526,241,3,1,1,2595,2526,0
,1,3,564,2418,238,3,1,1,564,2418,0,,3,3,2280,1902,237,3,1,1,2280,1902,0,,1,3,2634,2538,251,3,1,1,2634,2538,0
,1,3,456,1365,224,3,1,1,456,1365,0,,3,3,2163,1932,243,3,1,1,2163,1932,0,,2,3,513,2112,225,3,1,1,513,2112,0
,1,3,213,1743,222,3,1,1,213,1743,0,,3,3,2217,1857,241,3,1,1,2217,1857,0,,2,3,639,2178,252,3,1,1,639,2178,0
,1,3,588,672,233,3,1,1,588,672,0,,3,3,2283,1830,234,3,1,1,2283,1830,0,,2,3,570,2403,266,3,1,1,570,2403,0
,1,3,270,1434,252,3,1,1,270,1434,0,,3,3,2226,1758,220,3,1,1,2226,1758,0,,2,3,654,2406,233,3,1,1,654,2406,0
,2,3,21,1161,220,3,1,1,21,1161,0,,3,3,2181,1695,230,3,1,1,2181,1695,0,,2,3,654,2598,218,3,1,1,654,2598,0
,2,3,36,1083,227,3,1,1,36,1083,0,,3,3,2142,1770,236,3,1,1,2142,1770,0,,2,3,702,2577,225,3,1,1,702,2577,0
,2,3,90,1074,234,3,1,1,90,1074,0,,3,3,2103,1845,244,3,1,1,2103,1845,0,,2,3,735,2628,235,3,1,1,735,2628,0
,2,3,87,1002,222,3,1,1,87,1002,0,,3,3,1971,1707,260,3,1,1,1971,1707,0,,2,3,816,2418,231,3,1,1,816,2418,0
,2,3,66,921,225,3,1,1,66,921,0,,3,3,1920,1641,311,3,1,1,1920,1641,0,,2,3,939,2394,217,3,1,1,939,2394,0
,2,3,105,756,226,3,1,1,105,756,0,,3,3,2004,1623,336,3,1,1,2004,1623,0,,2,3,1005,2502,233,3,1,1,1005,2502,0
,2,3,159,714,234,3,1,1,159,714,0,,3,3,1995,1569,225,3,1,1,1995,1569,0,,2,3,1011,2463,229,3,1,1,1011,2463,0
,2,3,93,669,258,3,1,1,93,669,0,,3,3,2043,1554,249,3,1,1,2043,1554,0,,2,3,1050,2502,236,3,1,1,1050,2502,0
,2,3,54,618,236,3,1,1,54,618,0,,3,3,2097,1548,250,3,1,1,2097,1548,0,,2,3,1026,2223,226,3,1,1,1026,2223,0
,2,3,30,492,242,3,1,1,30,492,0,,3,3,1983,1512,233,3,1,1,1983,1512,0,,2,3,1143,2397,216,3,1,1,1143,2397,0
,2,3,30,414,225,3,1,1,30,414,0,,3,3,1929,1524,225,3,1,1,1929,1524,0,,2,3,1158,2430,223,3,1,1,1158,2430,0
,2,3,27,213,233,3,1,1,27,213,0,,3,3,1896,1542,242,3,1,1,1896,1542,0,,2,3,1143,2526,219,3,1,1,1143,2526,0
,2,3,69,147,220,3,1,1,69,147,0,,3,3,1827,1455,242,3,1,1,1827,1455,0,,2,3,1311,2478,235,3,1,1,1311,2478,0
,2,3,216,162,233,3,1,1,216,162,0,,3,3,1905,1380,291,3,1,1,1905,1380,0,,2,3,1383,2547,240,3,1,1,1383,2547,0
,2,3,270,372,253,3,1,1,270,372,0,,3,3,1833,1317,243,3,1,1,1833,1317,0,,2,3,1452,2643,244,3,1,1,1452,2643,0
,2,3,318,375,234,3,1,1,318,375,0,,3,3,1791,1320,226,3,1,1,1791,1320,0,,2,3,1473,2625,225,3,1,1,1473,2625,0
,2,3,414,393,228,3,1,1,414,393,0,,3,3,1794,1164,249,3,1,1,1794,1164,0,,2,3,1692,2709,213,3,1,1,1692,2709,0
,2,3,414,444,238,3,1,1,414,444,0,,3,3,1890,1167,268,3,1,1,1890,1167,0,,2,3,1785,2394,246,3,1,1,1785,2394,0
,2,3,372,642,227,3,1,1,372,642,0,,3,3,1908,1224,245,3,1,1,1908,1224,0,,2,3,1962,2394,260,3,1,1,1962,2394,0
,2,3,357,597,229,3,1,1,357,597,0,,3,3,1929,1164,268,3,1,1,1929,1164,0,,2,3,1980,2319,228,3,1,1,1980,2319,0
,2,3,378,564,230,3,1,1,378,564,0,,3,3,1968,1035,285,3,1,1,1968,1035,0,,2,3,2037,2382,233,3,1,1,2037,2382,0
,2,3,759,606,220,3,1,1,759,606,0,,3,3,1851,1035,230,3,1,1,1851,1035,0,,2,3,2190,2394,231,3,1,1,2190,2394,0
,2,3,834,543,224,3,1,1,834,543,0,,3,3,1752,1035,237,3,1,1,1752,1035,0,,2,3,2214,2340,237,3,1,1,2214,2340,0
,2,3,1002,693,231,3,1,1,1002,693,0,,3,3,1770,909,236,3,1,1,1770,909,0,,2,3,2187,2295,215,3,1,1,2187,2295,0
,2,3,1260,639,230,3,1,1,1260,639,0,,3,3,1806,858,241,3,1,1,1806,858,0,,2,3,2229,2229,219,3,1,1,2229,2229,0
,2,3,462,720,230,3,1,1,462,720,0,,3,3,1821,777,250,3,1,1,1821,777,0,,2,3,2304,2343,230,3,1,1,2304,2343,0
,2,3,402,726,219,3,1,1,402,726,0,,3,3,1857,741,235,3,1,1,1857,741,0,,2,3,2253,2415,221,3,1,1,2253,2415,0
,2,3,588,1008,219,3,1,1,588,1008,0,,3,3,1929,753,248,3,1,1,1929,753,0,,2,3,2229,2454,220,3,1,1,2229,2454,0
,2,3,774,993,211,3,1,1,774,993,0,,3,3,1926,672,246,3,1,1,1926,672,0,,2,3,2286,2502,230,3,1,1,2286,2502,0
,2,3,678,1239,209,3,1,1,678,1239,0,,3,3,1872,642,238,3,1,1,1872,642,0,,2,3,2295,2412,232,3,1,1,2295,2412,0
,2,3,756,1482,228,3,1,1,756,1482,0,,3,3,1989,744,238,3,1,1,1989,744,0,,2,3,2361,2433,224,3,1,1,2361,2433,0
,2,3,825,1803,223,3,1,1,825,1803,0,,3,3,1992,594,239,3,1,1,1992,594,0,,2,3,2403,2478,235,3,1,1,2403,2478,0
,2,3,774,1875,210,3,1,1,774,1875,0,,3,3,1965,561,239,3,1,1,1965,561,0,,2,3,2433,2568,238,3,1,1,2433,2568,0
,2,3,765,1935,211,3,1,1,765,1935,0,,3,3,2025,474,238,3,1,1,2025,474,0,,2,3,2505,2583,230,3,1,1,2505,2583,0
,2,3,855,2571,212,3,1,1,855,2571,0,,3,3,2007,447,225,3,1,1,2007,447,0,,2,3,2448,2739,265,3,1,1,2448,2739,0
,2,3,507,2160,214,3,1,1,507,2160,0,,3,3,1974,420,233,3,1,1,1974,420,0,,2,3,2601,2601,227,3,1,1,2601,2601,0
,2,3,723,2148,222,3,1,1,723,2148,0,,3,3,2064,336,241,3,1,1,2064,336,0,,2,3,2679,2619,229,3,1,1,2679,2619,0
,2,3,546,2547,223,3,1,1,546,2547,0,,3,3,2166,234,236,3,1,1,2166,234,0,,2,3,2727,2634,207,3,1,1,2727,2634,0
,2,3,252,1662,222,3,1,1,252,1662,0,,3,3,2232,201,258,3,1,1,2232,201,0,,2,3,2382,2199,228,3,1,1,2382,2199,0
,2,3,147,1506,230,3,1,1,147,1506,0,,3,3,2298,153,226,3,1,1,2298,153,0,,2,3,2460,2124,239,3,1,1,2460,2124,0
,2,3,351,1335,240,3,1,1,351,1335,0,,3,3,2286,282,227,3,1,1,2286,282,0,,2,3,2457,2061,216,3,1,1,2457,2061,0
,2,3,3402,492,209,3,1,1,3402,492,0,,3,3,2202,291,234,3,1,1,2202,291,0,,2,3,2532,2223,232,3,1,1,2532,2223,0
,2,3,519,1608,223,3,1,1,519,1608,0,,3,3,2229,372,233,3,1,1,2229,372,0,,2,3,2670,2301,233,3,1,1,2670,2301,0
,2,3,465,1305,232,3,1,1,465,1305,0,,3,3,2169,408,238,3,1,1,2169,408,0,,2,3,3063,2364,229,3,1,1,3063,2364,0
,2,3,315,1107,212,3,1,1,315,1107,0,,3,3,2148,489,231,3,1,1,2148,489,0,,2,3,3306,2268,234,3,1,1,3306,2268,0
,2,3,117,525,223,3,1,1,117,525,0,,3,3,2157,567,250,3,1,1,2157,567,0,,2,3,3402,2229,248,3,1,1,3402,2229,0
,3,3,1401,723,236,3,1,1,1401,723,0,,3,3,2121,585,229,3,1,1,2121,585,0,,2,3,3423,2277,237,3,1,1,3423,2277,0
,3,3,1479,672,237,3,1,1,1479,672,0,,3,3,2232,495,222,3,1,1,2232,495,0,,2,3,3516,2181,239,3,1,1,3516,2181,0
,3,3,1563,669,243,3,1,1,1563,669,0,,3,3,2250,690,220,3,1,1,2250,690,0,,2,3,3549,2154,224,3,1,1,3549,2154,0
,3,3,1422,831,239,3,1,1,1422,831,0,,3,3,2166,708,234,3,1,1,2166,708,0,,2,3,2922,1776,220,3,1,1,2922,1776,0
,3,3,1413,891,235,3,1,1,1413,891,0,,3,3,2052,702,231,3,1,1,2052,702,0,,2,3,3006,1728,226,3,1,1,3006,1728,0
,3,3,1461,894,222,3,1,1,1461,894,0,,3,3,2091,729,232,3,1,1,2091,729,0,,2,3,2745,1821,226,3,1,1,2745,1821,0
,3,3,1584,825,241,3,1,1,1584,825,0,,3,3,2157,813,234,3,1,1,2157,813,0,,2,3,2754,1902,230,3,1,1,2754,1902,0
,3,3,1602,765,231,3,1,1,1602,765,0,,3,3,2103,876,232,3,1,1,2103,876,0,,2,3,2751,1983,244,3,1,1,2751,1983,0
,3,3,1644,804,243,3,1,1,1644,804,0,,3,3,2046,936,232,3,1,1,2046,936,0,,2,3,2658,1983,232,3,1,1,2658,1983,0
,3,3,1674,777,225,3,1,1,1674,777,0,,3,3,1989,912,233,3,1,1,1989,912,0,,2,3,2679,1902,224,3,1,1,2679,1902,0
,3,3,1473,786,237,3,1,1,1473,786,0,,3,3,2001,846,261,3,1,1,2001,846,0,,2,3,3216,1458,227,3,1,1,3216,1458,0
,3,3,1587,903,223,3,1,1,1587,903,0,,3,3,2064,831,230,3,1,1,2064,831,0,,2,3,2841,1095,205,3,1,1,2841,1095,0
,3,3,1341,1164,234,3,1,1,1341,1164,0,,3,3,2301,933,217,3,1,1,2301,933,0,,2,3,3051,654,230,3,1,1,3051,654,0
,3,3,1344,1119,247,3,1,1,1344,1119,0,,3,3,2307,894,224,3,1,1,2307,894,0,,2,3,3054,585,228,3,1,1,3054,585,0
,3,3,1410,1089,247,3,1,1,1410,1089,0,,3,3,2301,855,238,3,1,1,2301,855,0,,2,3,3045,171,236,3,1,1,3045,171,0
,3,3,1482,1056,232,3,1,1,1482,1056,0,,3,3,2415,813,226,3,1,1,2415,813,0,,2,3,3081,144,228,3,1,1,3081,144,0
,3,3,1506,1128,251,3,1,1,1506,1128,0,,3,3,2319,1005,240,3,1,1,2319,1005,0,,2,3,3090,204,228,3,1,1,3090,204,0
,3,3,1449,1287,242,3,1,1,1449,1287,0,,3,3,2319,1053,215,3,1,1,2319,1053,0,,3,3,117,1359,242,3,1,1,117,1359,0
,3,3,1521,1254,230,3,1,1,1521,1254,0,,3,3,2379,1071,218,3,1,1,2379,1071,0,,3,3,249,1380,253,3,1,1,249,1380,0
,3,3,1533,1197,240,3,1,1,1533,1197,0,,3,3,2265,1116,244,3,1,1,2265,1116,0,,3,3,204,1494,230,3,1,1,204,1494,0
,3,3,1626,1140,241,3,1,1,1626,1140,0,,3,3,2211,1107,222,3,1,1,2211,1107,0,,3,3,204,1398,252,3,1,1,204,1398,0
,3,3,1617,1050,226,3,1,1,1617,1050,0,,3,3,2130,1047,227,3,1,1,2130,1047,0,,3,3,264,1503,262,3,1,1,264,1503,0
,3,3,1668,1011,264,3,1,1,1668,1011,0,,3,3,2124,1008,241,3,1,1,2124,1008,0,,3,3,378,1566,248,3,1,1,378,1566,0
,3,3,1680,1086,234,3,1,1,1680,1086,0,,3,3,2181,900,221,3,1,1,2181,900,0,,3,3,414,1629,238,3,1,1,414,1629,0
,3,3,1734,1044,257,3,1,1,1734,1044,0,,3,3,2058,1110,258,3,1,1,2058,1110,0,,3,3,525,1641,246,3,1,1,525,1641,0
,3,3,1734,981,230,3,1,1,1734,981,0,,3,3,2037,1215,223,3,1,1,2037,1215,0,,3,3,663,1662,259,3,1,1,663,1662,0
,3,3,1800,945,248,3,1,1,1800,945,0,,3,3,2031,1305,246,3,1,1,2031,1305,0,,3,3,693,1725,259,3,1,1,693,1725,0
,3,3,1887,927,240,3,1,1,1887,927,0,,3,3,2169,1239,254,3,1,1,2169,1239,0,,3,3,729,1722,228,3,1,1,729,1722,0
,3,3,1932,954,224,3,1,1,1932,954,0,,3,3,2214,1299,241,3,1,1,2214,1299,0,,3,3,780,1713,262,3,1,1,780,1713,0
,3,3,2010,909,259,3,1,1,2010,909,0,,3,3,2229,1188,254,3,1,1,2229,1188,0,,3,3,897,1728,263,3,1,1,897,1728,0
,3,3,2103,948,233,3,1,1,2103,948,0,,3,3,2313,1239,224,3,1,1,2313,1239,0,,3,3,810,1623,251,3,1,1,810,1623,0
,3,3,2199,954,222,3,1,1,2199,954,0,,3,3,2316,1341,235,3,1,1,2316,1341,0,,3,3,792,1497,234,3,1,1,792,1497,0
,3,3,2202,999,232,3,1,1,2202,999,0,,3,3,2253,1377,229,3,1,1,2253,1377,0,,3,3,714,1623,244,3,1,1,714,1623,0
,3,3,2148,1074,229,3,1,1,2148,1074,0,,3,3,2256,1398,227,3,1,1,2256,1398,0,,3,3,624,1554,262,3,1,1,624,1554,0
,3,3,2037,1113,239,3,1,1,2037,1113,0,,3,3,2184,1410,235,3,1,1,2184,1410,0,,3,3,690,1440,264,3,1,1,690,1440,0
,3,3,1998,1071,233,3,1,1,1998,1071,0,,3,3,2109,1341,243,3,1,1,2109,1341,0,,3,3,591,1485,247,3,1,1,591,1485,0
,3,3,1902,1083,240,3,1,1,1902,1083,0,,3,3,2100,1404,229,3,1,1,2100,1404,0,,3,3,621,1386,291,3,1,1,621,1386,0
,3,3,1851,1038,251,3,1,1,1851,1038,0,,3,3,2151,1341,243,3,1,1,2151,1341,0,,3,3,513,1389,266,3,1,1,513,1389,0
,3,3,1770,1131,229,3,1,1,1770,1131,0,,3,3,2238,1590,228,3,1,1,2238,1590,0,,3,3,474,1335,256,3,1,1,474,1335,0
,3,3,1704,1215,255,3,1,1,1704,1215,0,,3,3,2151,1626,221,3,1,1,2151,1626,0,,3,3,420,1278,254,3,1,1,420,1278,0
,3,3,1671,1176,256,3,1,1,1671,1176,0,,3,3,2274,1518,252,3,1,1,2274,1518,0,,3,3,315,1209,257,3,1,1,315,1209,0
,3,3,1647,1248,252,3,1,1,1647,1248,0,,3,3,2379,1512,234,3,1,1,2379,1512,0,,3,3,288,1152,229,3,1,1,288,1152,0
,3,3,1743,1278,236,3,1,1,1743,1278,0,,3,3,2409,1566,240,3,1,1,2409,1566,0,,3,3,234,1251,234,3,1,1,234,1251,0
,3,3,1863,1284,226,3,1,1,1863,1284,0,,3,3,2505,1578,237,3,1,1,2505,1578,0,,3,3,324,1383,278,3,1,1,324,1383,0
,3,3,1833,1170,279,3,1,1,1833,1170,0,,3,3,2460,1647,234,3,1,1,2460,1647,0,,3,3,192,1158,267,3,1,1,192,1158,0
,3,3,1977,1197,248,3,1,1,1977,1197,0,,3,3,2373,1665,239,3,1,1,2373,1665,0,,3,3,177,1065,270,3,1,1,177,1065,0
,3,3,1953,1230,243,3,1,1,1953,1230,0,,3,3,2421,1812,237,3,1,1,2421,1812,0,,3,3,177,990,231,3,1,1,177,990,0
,3,3,1950,1305,222,3,1,1,1950,1305,0,,3,3,2490,1731,234,3,1,1,2490,1731,0,,3,3,264,1002,228,3,1,1,264,1002,0
,3,3,2076,1251,242,3,1,1,2076,1251,0,,3,3,2553,1695,236,3,1,1,2553,1695,0,,3,3,303,1089,267,3,1,1,303,1089,0
,3,3,2052,1191,243,3,1,1,2052,1191,0,,3,3,2553,1743,237,3,1,1,2553,1743,0,,3,3,405,1044,240,3,1,1,405,1044,0
,3,3,2160,1218,229,3,1,1,2160,1218,0,,3,3,2649,1728,239,3,1,1,2649,1728,0,,3,3,477,1017,244,3,1,1,477,1017,0
,3,3,2574,912,232,3,1,1,2574,912,0,,3,3,2607,1650,248,3,1,1,2607,1650,0,,3,3,402,957,258,3,1,1,402,957,0
,3,3,2553,870,237,3,1,1,2553,870,0,,3,3,2691,1650,233,3,1,1,2691,1650,0,,3,3,312,897,264,3,1,1,312,897,0
,3,3,2562,801,241,3,1,1,2562,801,0,,3,3,2706,1623,253,3,1,1,2706,1623,0,,3,3,273,831,242,3,1,1,273,831,0
,3,3,2619,762,248,3,1,1,2619,762,0,,3,3,2712,1554,247,3,1,1,2712,1554,0,,3,3,240,744,254,3,1,1,240,744,0
,3,3,2547,738,260,3,1,1,2547,738,0,,3,3,2754,1470,254,3,1,1,2754,1470,0,,3,3,228,684,266,3,1,1,228,684,0
,3,3,2751,789,238,3,1,1,2751,789,0,,3,3,2658,1494,232,3,1,1,2658,1494,0,,3,3,171,651,241,3,1,1,171,651,0
,3,3,2805,783,246,3,1,1,2805,783,0,,3,3,2583,1479,247,3,1,1,2583,1479,0,,3,3,207,579,247,3,1,1,207,579,0
,3,3,2796,867,233,3,1,1,2796,867,0,,3,3,2556,1362,262,3,1,1,2556,1362,0,,3,3,258,609,242,3,1,1,258,609,0
,3,3,2871,1002,266,3,1,1,2871,1002,0,,3,3,2553,1305,246,3,1,1,2553,1305,0,,3,3,201,495,245,3,1,1,201,495,0
,3,3,2901,1014,240,3,1,1,2901,1014,0,,3,3,2472,1260,244,3,1,1,2472,1260,0,,3,3,132,564,238,3,1,1,132,564,0
,3,3,2838,1068,256,3,1,1,2838,1068,0,,3,3,2463,1161,240,3,1,1,2463,1161,0,,3,3,108,507,238,3,1,1,108,507,0
,3,3,2838,1143,264,3,1,1,2838,1143,0,,3,3,2538,1095,239,3,1,1,2538,1095,0,,3,3,111,441,244,3,1,1,111,441,0
,3,3,2901,1134,234,3,1,1,2901,1134,0,,3,3,2592,1086,230,3,1,1,2592,1086,0,,3,3,177,402,265,3,1,1,177,402,0
,3,3,2754,1107,237,3,1,1,2754,1107,0,,3,3,2571,981,239,3,1,1,2571,981,0,,3,3,237,357,231,3,1,1,237,357,0
,3,3,2748,1035,233,3,1,1,2748,1035,0,,3,3,2511,921,223,3,1,1,2511,921,0,,3,3,270,300,244,3,1,1,270,300,0
,3,3,2766,987,241,3,1,1,2766,987,0,,3,3,2475,999,224,3,1,1,2475,999,0,,3,3,255,192,241,3,1,1,255,192,0
,3,3,2688,1014,243,3,1,1,2688,1014,0,,3,3,2697,915,239,3,1,1,2697,915,0,,3,3,336,141,235,3,1,1,336,141,0
,3,3,2646,948,261,3,1,1,2646,948,0,,3,3,2769,882,243,3,1,1,2769,882,0,,3,3,309,66,232,3,1,1,309,66,0
,3,3,2637,1065,242,3,1,1,2637,1065,0,,3,3,2808,909,244,3,1,1,2808,909,0,,3,3,393,207,239,3,1,1,393,207,0
,3,3,2682,1146,246,3,1,1,2682,1146,0,,3,3,2898,984,235,3,1,1,2898,984,0,,3,3,423,351,252,3,1,1,423,351,0
,3,3,2625,1182,241,3,1,1,2625,1182,0,,3,3,2940,858,234,3,1,1,2940,858,0,,3,3,426,414,250,3,1,1,426,414,0
,3,3,2496,1218,240,3,1,1,2496,1218,0,,3,3,2985,801,248,3,1,1,2985,801,0,,3,3,492,576,278,3,1,1,492,576,0
,3,3,2484,1137,218,3,1,1,2484,1137,0,,3,3,2880,714,227,3,1,1,2880,714,0,,3,3,510,567,245,3,1,1,510,567,0
,3,3,2433,1317,258,3,1,1,2433,1317,0,,3,3,2844,816,248,3,1,1,2844,816,0,,3,3,522,645,244,3,1,1,522,645,0
,3,3,2544,1308,235,3,1,1,2544,1308,0,,3,3,2796,762,235,3,1,1,2796,762,0,,3,3,522,741,251,3,1,1,522,741,0
,3,3,2334,1323,225,3,1,1,2334,1323,0,,3,3,2730,681,231,3,1,1,2730,681,0,,3,3,381,735,248,3,1,1,381,735,0
,3,3,2166,1344,255,3,1,1,2166,1344,0,,3,3,2715,768,236,3,1,1,2715,768,0,,3,3,363,822,253,3,1,1,363,822,0
,3,3,2187,1281,235,3,1,1,2187,1281,0,,3,3,2616,711,249,3,1,1,2616,711,0,,3,3,519,903,232,3,1,1,519,903,0
,3,3,2067,1440,232,3,1,1,2067,1440,0,,3,3,2544,708,235,3,1,1,2544,708,0,,3,3,525,825,257,3,1,1,525,825,0
,3,3,2010,1515,229,3,1,1,2010,1515,0,,3,3,2553,642,231,3,1,1,2553,642,0,,3,3,624,789,252,3,1,1,624,789,0
,3,3,1956,1590,228,3,1,1,1956,1590,0,,3,3,2616,591,223,3,1,1,2616,591,0,,3,3,735,801,265,3,1,1,735,801,0
,3,3,1869,1575,237,3,1,1,1869,1575,0,,3,3,2454,744,228,3,1,1,2454,744,0,,3,3,783,864,229,3,1,1,783,864,0
,3,3,1791,1626,239,3,1,1,1791,1626,0,,3,3,2427,681,223,3,1,1,2427,681,0,,3,3,771,927,246,3,1,1,771,927,0
,3,3,1794,1494,248,3,1,1,1794,1494,0,,3,3,2361,627,221,3,1,1,2361,627,0,,3,3,657,987,251,3,1,1,657,987,0
,3,3,1716,1578,252,3,1,1,1716,1578,0,,3,3,2352,516,231,3,1,1,2352,516,0,,3,3,648,924,246,3,1,1,648,924,0
,3,3,1758,1602,246,3,1,1,1758,1602,0,,3,3,2409,474,241,3,1,1,2409,474,0,,3,3,609,1002,247,3,1,1,609,1002,0
,3,3,1641,1671,250,3,1,1,1641,1671,0,,3,3,2508,465,261,3,1,1,2508,465,0,,3,3,627,1080,244,3,1,1,627,1080,0
,3,3,1593,1761,244,3,1,1,1593,1761,0,,3,3,2298,444,228,3,1,1,2298,444,0,,3,3,558,1119,238,3,1,1,558,1119,0
,3,3,1545,1818,245,3,1,1,1545,1818,0,,3,3,2496,348,230,3,1,1,2496,348,0,,3,3,471,1125,262,3,1,1,471,1125,0
,3,3,1485,1854,260,3,1,1,1485,1854,0,,3,3,2526,270,231,3,1,1,2526,270,0,,3,3,525,1203,278,3,1,1,525,1203,0
,3,3,1446,1842,226,3,1,1,1446,1842,0,,3,3,2502,198,244,3,1,1,2502,198,0,,3,3,585,1239,234,3,1,1,585,1239,0
,3,3,1461,1947,230,3,1,1,1461,1947,0,,3,3,2481,123,242,3,1,1,2481,123,0,,3,3,684,1173,228,3,1,1,684,1173,0
,3,3,1401,1938,234,3,1,1,1401,1938,0,,3,3,2415,87,238,3,1,1,2415,87,0,,3,3,738,1029,249,3,1,1,738,1029,0
,3,3,1359,2094,225,3,1,1,1359,2094,0,,3,3,2646,108,232,3,1,1,2646,108,0,,3,3,807,1059,242,3,1,1,807,1059,0
,3,3,1482,2085,238,3,1,1,1482,2085,0,,3,3,2646,102,221,3,1,1,2646,102,0,,3,3,810,972,242,3,1,1,810,972,0
,3,3,1635,1869,229,3,1,1,1635,1869,0,,3,3,2700,48,247,3,1,1,2700,48,0,,3,3,915,984,236,3,1,1,915,984,0
,3,3,1722,1911,234,3,1,1,1722,1911,0,,3,3,2739,105,230,3,1,1,2739,105,0,,3,3,942,1053,262,3,1,1,942,1053,0
